Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
brake pressure for The Increase the reset switching threshold im 3. transition At Sporttyp;GesBrs_PBrMin_RSAnh_ko[Sport][3];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43994;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
brake pressure for The Increase the reset switching threshold im 4. transition At Sporttyp;GesBrs_PBrMin_RSAnh_ko[Sport][4];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43996;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
brake pressure for The Increase the reset switching threshold im 5. transition At Sporttyp;GesBrs_PBrMin_RSAnh_ko[Sport][5];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43998;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
brake pressure for The Increase the reset switching threshold im 6. transition At Sporttyp;GesBrs_PBrMin_RSAnh_ko[Sport][6];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$4399A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum brake pressure for The Interpolation in derivative in Gear Eco;GesBrs_PBremseMax_ko[Eco];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43B28;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum brake pressure for The Interpolation in derivative;GesBrs_PBremseMax_ko[WhD];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43B24;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum brake pressure for The Interpolation in derivative;GesBrs_PBremseMax_ko[WhS];GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43B26;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
minimum-brake pressure for actuated Brake;GesBrs_PBremseMin_ko;GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;2;0;0;Hauptdruck in bar;bar;0.01;-0;$43B1E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
transverse acceleration-dependent overrun time for the exit From one brake rear circuit;GesBrs_TNachlauf_Ausstieg_kl;GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;5;1;10;;1;0;0;;ms;40;-0;$439FC;Axis for all transverse acceleration-dependent Characteristics;;g;0.01;-0;10;0;0;1;1;eRom;0;$439DC;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
transverse acceleration-dependent overrun time The transition handicap one brake rear circuit;GesBrs_TNachlauf_Vorgabe_kl;GesApplBremsRueck: ""Application parameters for The brake rear circuit"";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;5;1;10;;1;0;0;;ms;40;-0;$43A08;Axis for all transverse acceleration-dependent Characteristics;;g;0.01;-0;10;0;0;1;1;eRom;0;$439DC;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
"0: Tip as D and S; 1: admission in DPF-Reg. Only At n_Mot > n_Min; 2: DPF-Reg. in Tip From";GesDpf_AuswahlTipTronic_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$49F0C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
time after Activation DPF-Regeneration From engine, after transmission This forcibly takes over;GesDpf_CtDelta_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;1;0;0;;s;0.04;-0;$42156;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
minimum raising of FP after DPF-Requirement um DPF Active zu Set;GesDpf_FpDelta_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;%;0.1;-0;$42152;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
offset for minimum-HS-synchronous speed On should-engine idle speed At DPF-Regeneration;GesDpf_HSMin_Offset_ar;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;5;1;10;;1;0;0;;U/min;1;-0;$4215C;X1.CONVERSION;;RS;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
manual Turn on the DPF-regeneration strategy without IKp1 zu affect;GesDpf_ManuellEin_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$43C6C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Amount the switching hysteresis (+/-) for GesDPF_NAbMin;GesDpf_NAbMin_Hyst_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;U/min;1;-0;$42150;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Minimal required output side rotation speed while the DPF-Regeneration;GesDpf_NAbMin_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;U/min;1;-0;$4214E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
minimum engine speed difference over GesDpf_NMotMin;GesDpf_NMotDelta_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;U/min;1;-0;$4214C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Minimum be maintained Engine speed while the DPF-Regeneration;GesDpf_NMotMin_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;U/min;1;-0;$4214A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
minimum raising Performance-wanted torque At GRA after DPF-Requirement um DPF Active zu Set;GesDpf_PDelta_Soll_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;kW;0.1;-0;$42154;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
below this GRA / ACC-Performance is the exit From the DPF-regeneration assist;GesDpf_P_GRA_Austritt_ko;DPF_Regeneration: ""Dieselruss-particle-Filter-Regeneration"";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;kW;0.1;-0;$42158;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The Deactivation of Tiptronic-Modes by The FPA;GesFpa_EnDisableTTdurchFPA_ko.PseudoTT;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;1;10;;0;0;0;;;2;0;$43C93;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The Deactivation of Tiptronic-Modes by The FPA;GesFpa_EnDisableTTdurchFPA_ko.WhTT;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;1;10;;0;0;0;;;1;0;$43C93;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Prioritization Of offroad with respect to the ride program selection for Selector lever;GesFpa_EnPrioOffroad_ko;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$43C94;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Default-Gear;GesFpa_FahrstufeDefault_ko;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C91;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Modifzierte Gear At GRA;GesFpa_FahrstufeModGra_ar.Eco;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C13;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
modified Gear At GRA;GesFpa_FahrstufeModGra_ar.Init;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C10;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Modifzierte Gear At GRA;GesFpa_FahrstufeModGra_ar.Normal;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C11;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Modifzierte Gear At GRA;GesFpa_FahrstufeModGra_ar.Offroad;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C14;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Modifzierte Gear At GRA;GesFpa_FahrstufeModGra_ar.Sport;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C12;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
mask for The GRA-Stati, in to those The Gear modified is;GesFpa_MaskGra4FahrstufeMod_ko;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;7;10;;0;0;0;;;1;-0;$43C92;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
mask for The GRA-Stati, in to those The Gear modified is;GesFpa_MaskGra4FahrstufeMod_ko.UseIntern;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;1;10;;0;0;0;0: Nein, 1: Ja;;128;0;$43C92;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Assignment Of Driving program after Charisma to Gear;GesFpa_Programm2Stufe_ar;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eByte;0;0;0;0;0;0;1;16;10;;0;0;0;Fahrstufe der Fahrstrategie;;1;0;$43C00;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;GesFpa_Programm2Stufe_ar_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;-0;10;0;0;0;1;eDataSrcNone;0;$0;eByte;0x-1;0
Assignment Driving program after Charisma to Gear;GesFpa_Stufe2Programm_ar.Eco;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$43C19;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Assignment Driving program after Charisma to Gear;GesFpa_Stufe2Programm_ar.Init;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$43C16;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Assignment Driving program after Charisma to Gear;GesFpa_Stufe2Programm_ar.Normal;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$43C17;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Assignment Driving program after Charisma to Gear;GesFpa_Stufe2Programm_ar.Offroad;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$43C1A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Assignment Driving program after Charisma to Gear;GesFpa_Stufe2Programm_ar.Sport;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$43C18;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The Use the Gear Eco From Charisma in selector lever alternately after D;GesFpa_UseFpa4WhD_ko;GesAppCharisma: ""Application parameters to ride program selection/Charisma"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;0: Nein, 1: Ja;;1;0;$43C90;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Velocity offset On The target speed for The reinitialization downhill At GRA;GesGra_BergAbReInit_vOffset_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;Fahrzeuggeschwindigkeit in km/h;km/h;0.1;-0;$43B1A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The re Increase the Speeds At GRA and downhill;GesGra_EnBergAbAnhebReinit_ko;GRA: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$43C71;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The Speed increase At highly circuits over ASoll At ACC;GesGra_En_NAnAnhASollHSACC_ko;GRA: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$43C86;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The Speed increase At Downshifts over ASoll At ACC;GesGra_En_NAnAnhASollRSACC_ko;GRA: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$43C87;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Release for The Speed increase over MLast At GRA;GesGra_En_NAnAnhMLastGRA_ko;GRA: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$43C85;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Accelerator-Threshold for a delay-Downshift with GRA / ACC;GesGra_FpMaxVerzRs_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;%;0.1;-0;$43B06;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum load torque, for the a Increase the switchback speeds over set acceleration yet valid Is;GesGra_MLastAnhebRsMax_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;1;-0;$43B0E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Offset On the load torque for The Prevention the Increase the switch pay rotary;GesGra_MLastAnhebRsOffset_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;Nm;1;-0;$43B10;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Driver input torque for Thrust detection At GRA;GesGra_MMotFwMaxSchub_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;Motormoment in Nm;Nm;0.1;-0;$43B14;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
High switching speed, over set acceleration At GRA;GesGra_NAnASollHS_kl;GRA: """";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;4;1;10;;1;0;0;;U/min;1;-0;$42224;Axis with set acceleration for Increase the High switching speed, At GRA;;m/s²;0.001;-0;10;0;0;1;3;eRom;0;$4221C;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
minimum-HS-Number of revolutions At GRA / ACC-Increase in D for HS;GesGra_NAnPSollHSinD_kl;GRA: """";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;10;5;10;;1;0;0;;U/Min;1;-0;$435E8;required power corrected (At Gra in Hoehe);GesGraPSollKorr;kW;0.1;-0;10;0;0;1;1;eRom;0;$43934;eLoHi;0x-1;0;GesGra_NAnPSollHSinD_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
minimum-HS-Number of revolutions At GRA / ACC-Increase in S for HS;GesGra_NAnPSollHSinS_kl;GRA: """";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;10;5;10;;1;0;0;;U/Min;1;-0;$436B0;required power corrected (At Gra in Hoehe);GesGraPSollKorr;kW;0.1;-0;10;0;0;1;1;eRom;0;$43934;eLoHi;0x-1;0;GesGra_NAnPSollHSinD_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
minimum-HS-Number of revolutions At GRA / ACC-Increase in D for RS;GesGra_NAnPSollRSinD_kl;GRA: """";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;10;5;10;;1;0;0;;U/Min;1;-0;$4364C;required power corrected (At Gra in Hoehe);GesGraPSollKorr;kW;0.1;-0;10;0;0;1;1;eRom;0;$43934;eLoHi;0x-1;0;GesGra_NAnPSollRSinD_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
minimum-HS-Number of revolutions At GRA / ACC-Increase in S for RS;GesGra_NAnPSollRSinS_kl;GRA: """";eZweidim;eView3d;eBars;eLoHi;0;1;0;0;0;0;10;5;10;;1;0;0;;U/Min;1;-0;$43714;required power corrected (At Gra in Hoehe);GesGraPSollKorr;kW;0.1;-0;10;0;0;1;1;eRom;0;$43934;eLoHi;0x-1;0;GesGra_NAnPSollRSinD_kl_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
Downshift speed, At GRA relative On the target gear;GesGra_NAnZiel_RS_kl;GRA: """";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;4;1;10;;1;0;0;;U/min;1;-0;$42214;acceleration sachse for downshift speed At GRA;;m/s*s;0.001;-0;10;0;0;1;1;eRom;0;$43980;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
downshift speed At GRA;GesGra_NAn_RS_kl;GRA: """";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;4;1;10;;1;0;0;;U/min;1;-0;$4220C;acceleration sachse for downshift speed At GRA;;m/s*s;0.001;-0;10;0;0;1;1;eRom;0;$43980;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum Engine speed in Reference On highly circuits At GRA/downhill;GesGra_NMotMax_FuerHS_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;U/min;1;-0;$43B16;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
hysteresis between back- and High switching speed, At Limit the High switching speed,;GesGra_NMotOffset_FuerHS_ko;GRA: """";eEinzel;eView3d;eBars;eLoHi;0;1;0;0;0;0;1;1;10;;1;0;0;;U/min;1;-0;$43B18;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Release the upshift prevention im Caster;GesHvd_Enable_ko.Differentialschutz;SFZ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;1;10;;0;0;0;;;1;0;$43C8C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Release the upshift prevention im Caster;GesHvd_Enable_ko.NAnMaxD;SFZ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;1;10;;0;0;0;;;2;0;$43C8C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
